CBSA,NAME,LON,LAT,POP,ALAND,AWATER,IS_MSA,CSA,ISCUS
20220,"Dubuque, IA",-90.76221400000001,42.49317299999999,99266,608.299,8.162,true,,true
36540,"Omaha, NE-IA",-96.04129421566795,41.23992125299813,967604,4346.313,60.882999999999996,true,420,true
26980,"Iowa City, IA",-91.57844554014723,41.64262132567738,175419,1181.828,12.125,true,168,true
22800,"Fort Madison, IA",-91.397062,40.560697,33555,517.55,21.339,false,161,true
36820,"Oskaloosa, IA",-92.64210499999999,41.311761,22190,570.851,2.546,false,218,true
37800,"Pella, IA",-93.04172799999999,41.357267,33414,554.49,16.017,false,218,true
32260,"Marshalltown, IA",-92.938199,42.030436,40105,572.503,0.696,false,,true
34700,"Muscatine, IA",-91.077753,41.465515,43235,437.445,11.684,false,209,true
30180,"Le Mars, IA",-96.20304,42.748026,25698,862.828,0.84,false,512,true
36900,"Ottumwa, IA",-92.418899,41.01642,35437,431.842,4.179,false,,true
22700,"Fort Dodge, IA",-94.17949599999999,42.481229,36999,715.706,2.807,false,,true
43580,"Sioux City, IA-NE-SD",-96.38845709379723,42.500888107563014,144334,1597.929,14.456,true,512,true
11860,"Atchison, KS",-95.17919300000001,39.555375,16348,431.174,2.645,false,312,true
24460,"Great Bend, KS",-98.75829,38.396456,25493,895.257,5.377,false,,true
48620,"Wichita, KS",-97.31275404287265,37.69116161260326,647610,4148.067,33.26,true,556,true
21380,"Emporia, KS",-96.20716133239581,38.41192858504791,34751,1620.531,12.607,false,,true
27900,"Joplin, MO-KS",-94.46506148515361,37.06743946331891,200771,1850.8269999999998,8.042,true,309,true
11680,"Arkansas City-Winfield, KS",-96.99836000000002,37.17461,34549,1125.738,6.688,false,556,true
38260,"Pittsburg, KS",-94.729385,37.438265,38972,589.771,5.241,false,,true
41140,"St. Joseph, MO-KS",-94.79268043062581,39.785032983979185,121467,1655.718,19.924999999999997,true,312,true
29940,"Lawrence, KS",-95.25418599999999,38.942493,118785,455.766,18.871,true,312,true
25700,"Hays, KS",-99.330542,38.882206,28934,899.912,0.462,false,,true
23780,"Garden City, KS",-100.863047,37.977246,38470,1301.997,0.663,false,,true
19980,"Dodge City, KS",-99.99552299999999,37.753005,34287,1098.271,0.81,false,,true
36840,"Ottawa, KS",-95.26035699999998,38.603542,25996,571.772,5.364,false,312,true
31740,"Manhattan, KS",-96.63255834752243,39.16078109586261,134046,1835.103,53.187000000000005,true,,true
45820,"Topeka, KS",-95.69915446752375,39.04550079983016,233152,3232.7129999999997,57.242999999999995,true,,true
28140,"Kansas City, MO-KS",-94.57486106089443,39.02698382135503,2192035,7256.509999999998,116.331,true,312,true
32700,"McPherson, KS",-97.646719,38.382645,30223,898.285,2.318,false,,true
41460,"Salina, KS",-97.61287029880712,38.84166600064958,60038,1440.976,1.671,false,,true
26740,"Hutchinson, KS",-97.931942,38.051646,61898,1255.308,16.802,false,,true
30580,"Liberal, KS",-100.918735,37.051086,21964,639.653,0.757,false,,true
14540,"Bowling Green, KY",-86.41419281180927,36.97460690531009,179639,1615.0349999999999,23.872,true,150,true
23180,"Frankfort, KY",-84.88571045702658,38.142410021898584,75393,410.012,6.2780000000000005,false,336,true
23980,"Glasgow, KY",-85.87748608053575,36.99447576931223,54771,777.226,13.963999999999999,false,150,true
34460,"Mount Sterling, KY",-83.82807844875184,38.053196605934815,46977,679.7320000000001,9.044,false,336,true
33180,"Middlesborough, KY",-83.70439,36.680825,24097,359.062,2.055,false,371,true
30460,"Lexington-Fayette, KY",-84.49198819767759,38.036110231036105,516811,1469.9159999999997,14.349999999999998,true,336,true
26580,"Huntington-Ashland, WV-KY-OH",-82.47344812305123,38.41570928591936,376155,2915.5220000000004,40.921,true,170,true
19220,"Danville, KY",-84.74084368866146,37.56510672160178,54889,513.193,6.04,false,,true
34660,"Murray, KY",-88.30609000000001,36.621007,37103,385.031,25.666,false,,true
17300,"Clarksville, TN-KY",-87.41659961295052,36.62425054210928,320535,2157.959,84.255,true,,true
18340,"Corbin, KY",-84.02149336963812,36.99623631986548,149863,1727.422,20.271,false,371,true
36980,"Owensboro, KY",-87.10538798378802,37.72855577777777,112464,710.918,21.788999999999998,true,,true
40080,"Richmond-Berea, KY",-84.26119139609965,37.66434071877365,122901,1006.9970000000001,9.969,false,336,true
38210,"Pikeville, KY",-82.54580680344047,37.49986587720244,94611,1180.015,4.257,false,,true
32460,"Mayfield, KY",-88.65073600000001,36.742207,36649,551.754,5.034,false,424,true
15820,"Campbellsville, KY",-85.4013089361935,37.32506865284136,37130,552.418,13.195,false,,true
21060,"Elizabethtown, KY",-85.89298418428841,37.71979496210849,125569,884.948,8.811,true,350,true
25775,"Henderson, KY",-87.59103268672686,37.746920447690705,57810,768.425,32.783,false,241,true
31580,"Madisonville, KY",-87.52201,37.308856,45423,542.084,12.331,false,,true
43700,"Somerset, KY",-84.614379,37.092197,65034,658.411,18.744,false,,true
23190,"Franklin, KY",-86.57194699999998,36.732484,19594,234.205,2.26,false,150,true
29180,"Lafayette, LA",-92.07655960487135,30.186049243782055,408455,2835.151,450.611,true,318,true
12940,"Baton Rouge, LA",-91.05297031865203,30.43823044697089,870569,4370.695,202.08,true,132,true
19760,"DeRidder, LA",-93.28254400000002,30.723548,36549,1157.477,8.473,false,324,true
43340,"Shreveport-Bossier City, LA",-93.75192443765302,32.47531075534181,393406,2595.437,103.10499999999999,true,508,true
29340,"Lake Charles, LA",-93.19194651700612,30.22118237931373,254652,3000.243,689.372,true,324,true
35020,"Natchez, MS-LA",-91.38021044958445,31.583437787131658,55485,1679.331,82.851,false,,true
10780,"Alexandria, LA",-92.4673940588942,31.321882857554925,152192,1963.6019999999999,62.730000000000004,true,,true
35340,"New Iberia, LA",-91.80964000000002,29.994242,69929,573.714,456.397,false,318,true
35380,"New Orleans-Metairie, LA",-90.13776037722303,29.957876375901314,1007275,2358.2030000000004,4415.870999999999,true,406,true
26380,"Houma-Bayou Cane-Thibodaux, LA",-90.6824857585661,29.640535952248996,207137,2297.6459999999997,1253.026,true,,true
40820,"Ruston, LA",-92.64504500000001,32.54964,48396,471.636,0.733,false,384,true
33740,"Monroe, LA",-92.09270356753937,32.56540668644974,227147,2837.812,69.745,true,384,true
35060,"Natchitoches, LA",-93.097411,31.757091,37515,1253.323,46.229,false,,true
36660,"Opelousas, LA",-92.11273700000001,30.510054,82540,924.029,15.063,false,318,true
34020,"Morgan City, LA",-91.33900600000001,29.738031,49406,555.843,563.881,false,,true
43640,"Slidell-Mandeville-Covington, LA",-89.961836,30.386943,264570,845.257,250.366,true,406,true
25220,"Hammond, LA",-90.449002,30.561076,133157,791.171,52.776,true,132,true
14220,"Bogalusa, LA",-90.00410299999999,30.839567999999996,45463,669.637,6.232,false,406,true
33380,"Minden, LA",-93.338052,32.699031,36967,593.289,21.631,false,508,true
30340,"Lewiston-Auburn, ME",-70.202081,44.11722600000001,111139,467.952,29.169,true,438,true
38860,"Portland-South Portland, ME",-70.40555621773234,43.63594890135027,551740,2081.378,775.826,true,438,true
12300,"Augusta-Waterville, ME",-69.748924,44.395615,123642,867.471,83.703,false,,true
12620,"Bangor, ME",-68.797457,44.944506,152199,3397.197,159.84,true,,true
19060,"Cumberland, MD-WV",-78.84592922371078,39.58206446285931,95044,750.086,7.037,false,,true
12580,"Baltimore-Columbia-Towson, MD",-76.6297918207649,39.295769279865425,2844510,2601.5099999999998,503.519,true,548,true
30500,"Lexington Park, MD",-76.56276223115279,38.41677171202072,206560,571.806,537.521,true,548,true
15700,"Cambridge, MD",-76.011658,38.571271,32531,540.765,442.223,false,548,true
41540,"Salisbury, MD",-75.62232840341677,38.326321977879694,128208,694.178,316.379,true,480,true
20660,"Easton, MD",-76.098027,38.7685,37526,268.558,208.249,false,548,true
25180,"Hagerstown-Martinsburg, MD-WV",-77.86387952573905,39.55009174268319,293844,1007.9799999999999,10.534,true,548,true
36180,"Ocean Pines, MD",-75.234513,38.30361,52460,468.402,226.461,false,480,true
12700,"Barnstable Town, MA",-70.328659,41.692343,228996,394.221,911.32,true,148,true
38340,"Pittsfield, MA",-73.218336,42.456888,129026,926.877,19.573,true,,true
39300,"Providence-Warwick, RI-MA",-71.33271493293628,41.769012229598495,1676579,1587.002,649.098,true,148,true
47240,"Vineyard Haven, MA",-70.60330999999998,41.419712,20600,103.202,387.759,false,,true
14460,"Boston-Cambridge-Newton, MA-NH",-71.10658312885333,42.42954261717708,4941632,3486.1009999999997,1025.0310000000002,true,148,true
24640,"Greenfield, MA",-72.559152,42.578152,71029,699.208,25.332,false,521,true
44140,"Springfield, MA",-72.574333,42.125553999999994,465825,617.002,17.15,true,521,true
11200,"Amherst Town-Northampton, MA",-72.572165,42.312741,162308,527.233,18.009,true,521,true
34880,"Nantucket, MA",-70.089225,41.267216,14255,46.192,257.463,false,,true
49340,"Worcester, MA",-71.80271500000002,42.303377,862111,1510.674,68.481,true,148,true
26090,"Holland, MI",-85.871027,42.608445,120502,825.253,1008.037,false,266,true
10980,"Alpena, MI",-83.50289500000001,45.050588,28907,571.897,1123.03,false,,true
24340,"Grand Rapids-Wyoming-Kentwood, MI",-85.6537395185131,42.94844160248779,1150015,3242.204,1138.986,true,266,true
13020,"Bay City, MI",-83.929196,43.629992,103856,442.408,188.309,true,474,true
45900,"Traverse City, MI",-85.62431063225826,44.73519042299672,153448,1690.977,2872.656,true,,true
35660,"Niles, MI",-86.40637700000002,41.985704,154316,567.781,1013.691,true,515,true
17740,"Coldwater, MI",-85.03070499999998,41.929177,44862,506.411,13.293,false,,true
12980,"Battle Creek, MI",-85.10604900000001,42.289631,134310,706.262,12.068,true,310,true
42300,"Sault Ste. Marie, MI",-84.396326,46.365585,36785,1558.507,1139.962,false,,true
29620,"Lansing-East Lansing, MI",-84.55611458398604,42.711483383245664,473203,1697.636,17.076999999999998,true,330,true
21540,"Escanaba, MI",-87.065752,45.801912,36903,1171.101,820.231,false,,true
27020,"Iron Mountain, MI-WI",-88.04842718664275,45.83608053027372,30505,1249.071,24.948999999999998,false,361,true
37950,"Petoskey, MI",-84.910442,45.432042,34112,467.535,414.462,false,,true
22420,"Flint, MI",-83.69380900000002,43.002399,406211,636.942,12.645,true,220,true
10940,"Alma, MI",-84.63125899999999,43.34413,41761,568.381,3.231,false,394,true
25880,"Hillsdale, MI",-84.605231,41.916883,45746,598.152,8.857,false,,true
26340,"Houghton, MI",-88.5287091022738,47.138171575786025,39407,1549.213,5918.571000000001,false,,true
34380,"Mount Pleasant, MI",-84.80345,43.608534,64394,572.699,4.999,false,394,true
27100,"Jackson, MI",-84.40661799999998,42.241802,160366,701.897,21.596,true,,true
28020,"Kalamazoo-Portage, MI",-85.586372,42.262549,261670,561.955,18.343,true,310,true
19820,"Detroit-Warren-Dearborn, MI",-83.20215391588154,42.50307584916443,4392041,3892.236,343.42299999999994,true,220,true
10300,"Adrian, MI",-84.05277700000002,41.926112,99423,749.627,11.775,false,220,true
32100,"Marquette, MI",-87.492759,46.486717,66017,1809.051,1615.968,false,,true
31220,"Ludington, MI",-86.34671899999998,43.97455,29052,494.969,747.346,false,,true
13660,"Big Rapids, MI",-85.382191,43.650863,39714,555.155,16.087,false,266,true
31940,"Marinette, WI-MI",-87.75172055580407,45.263303724905924,65374,2443.5069999999996,444.664,false,361,true
33220,"Midland, MI",-84.296349,43.643318,83494,517.45,10.619,true,474,true
15620,"Cadillac, MI",-85.39180733890674,44.309065384956384,48725,1129.713,19.603,false,,true
33780,"Monroe, MI",-83.486421,41.901664,154809,549.353,130.581,true,220,true
34740,"Muskegon-Norton Shores, MI",-86.21494100000001,43.243847,175824,503.914,956.11,true,266,true
40980,"Saginaw, MI",-83.996446,43.399088,190124,800.797,15.169,true,474,true
44780,"Sturgis, MI",-85.52688700000002,41.887521,60939,500.596,20.431,false,310,true
37020,"Owosso, MI",-84.14787600000001,42.942704,68094,530.967,9.974,false,330,true
11460,"Ann Arbor, MI",-83.726939,42.257602,372258,706.003,16.418,true,220,true
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",-93.26542210155297,44.994477310658795,3690261,7047.677,472.334,true,378,true
19810,"Detroit Lakes, MN",-95.78110800000002,46.846984,35183,1315.059,130.091,false,,true
13420,"Bemidji, MN",-94.86333000000002,47.585267,46228,2504.704,550.693,false,,true
41060,"St. Cloud, MN",-94.30314660005095,45.57480555409648,199671,1751.126,51.94,true,378,true
31860,"Mankato, MN",-94.01566360280538,44.177446175231246,103566,1196.441,36.092,true,359,true
35580,"New Ulm, MN",-94.59176,44.285144,25912,611.109,7.156,false,359,true
20260,"Duluth, MN-WI",-92.29010521103616,46.951444691244006,280733,8413.037,801.933,true,228,true
14660,"Brainerd, MN",-94.24182659660539,46.551785276892375,96189,3019.83,550.7040000000001,false,,true
22020,"Fargo, ND-MN",-96.81584288436306,46.853706820499276,249843,2810.111,10.329,true,244,true
40340,"Rochester, MN",-92.44521464577757,44.02011023327546,226329,2477.049,28.942,true,462,true
10820,"Alexandria, MN",-95.38946499999999,45.907933,39006,636.937,83.215,false,,true
10660,"Albert Lea, MN",-93.36166600000001,43.66277199999999,30895,707.245,15.176,false,,true
39860,"Red Wing, MN",-92.66657000000001,44.446352999999995,47582,756.704,22.848,false,378,true
29100,"La Crosse-Onalaska, WI-MN",-91.16681307171534,43.799352018568634,170341,1795.4099999999999,69.862,true,317,true
24330,"Grand Rapids, MN",-93.521135,47.315008999999996,45014,2667.74,260.191,false,228,true
48820,"Willmar, MN",-95.01749200000002,45.154628,43732,797.373,64.976,false,,true
32140,"Marshall, MN",-95.796682,44.428528,25269,714.411,7.257,false,,true
26780,"Hutchinson, MN",-94.26477499999999,44.85967,36771,491.51,14.067,false,378,true
21860,"Fairmont, MN",-94.50935,43.665559,20025,712.331,17.247,false,,true
12380,"Austin, MN",-92.901937,43.665401,40029,711.273,0.238,false,462,true
49380,"Worthington, MN",-95.66388799999999,43.635008,22290,715.117,7.434,false,,true
22260,"Fergus Falls, MN",-95.78922499999999,46.408729,60081,1971.634,252.693,false,,true
24220,"Grand Forks, ND-MN",-96.94903432904884,47.86817113322857,104362,3407.224,29.984,true,,true
22060,"Faribault-Northfield, MN",-93.26165,44.372673,67097,495.84,20.101,false,378,true
43620,"Sioux Falls, SD-MN",-96.74154258912709,43.529025276182296,286434,3057.859,11.042,true,,true
36940,"Owatonna, MN",-93.21461599999999,44.06586,37406,429.645,2.694,false,378,true
47420,"Wahpeton, ND-MN",-96.69749299240209,46.279840603646626,23035,2186.712,9.852,false,244,true
49100,"Winona, MN",-91.718459,44.023673,49671,626.177,15.464,false,462,true
18420,"Corinth, MS",-88.529805,34.909527,34740,400.044,1.316,false,539,true
17380,"Cleveland, MS",-90.76882500000002,33.771865,30985,876.507,31.447,false,,true
24900,"Greenwood, MS",-90.12928822256337,33.5000225125075,38337,1222.462,18.501,false,,true
32940,"Meridian, MS",-88.6997385163324,32.342398490536006,88599,1395.25,13.437999999999999,false,,true
17260,"Clarksdale, MS",-90.57036,34.220105,21390,553.095,29.939,false,368,true
27140,"Jackson, MS",-90.12790477151185,32.348093449021555,619968,6014.3910000000005,90.11300000000003,true,298,true
25620,"Hattiesburg, MS",-89.32929060332776,31.290997817611167,153891,1609.894,10.543,true,279,true
24980,"Grenada, MS",-89.76557464496466,33.682855204413215,31451,829.1030000000001,28.19,false,,true
25060,"Gulfport-Biloxi, MS",-88.96862562262781,30.447749463915496,416259,2215.915,813.019,true,,true
46180,"Tupelo, MS",-88.6211260525956,34.34732572947645,132214,1397.745,14.079,false,539,true
29860,"Laurel, MS",-89.16282262485136,31.72470819665602,83613,1371.156,6.105,false,279,true
37060,"Oxford, MS",-89.55758041210832,34.308633701101115,68294,1098.848,75.38499999999999,false,,true
15020,"Brookhaven, MS",-90.457896,31.549270000000003,34907,586.207,2.043,false,298,true
18060,"Columbus, MS",-88.41334333916569,33.46264867607425,69164,1200.601,15.843,false,523,true
44260,"Starkville, MS",-88.88893452824621,33.47002827475128,61714,879.3969999999999,5.764,false,523,true
38100,"Picayune, MS",-89.631685,30.640759000000003,56145,811.319,8.024,false,406,true
32620,"McComb, MS",-90.35506928759717,31.201578024572015,54208,813.113,1.9859999999999998,false,,true
46980,"Vicksburg, MS",-90.84377699999999,32.324815,44722,588.53,30.023,false,298,true
24740,"Greenville, MS",-91.01078,33.369011,44922,723.972,36.393,false,,true
28860,"Kirksville, MO",-92.57313777216724,40.231905503578005,29346,874.6289999999999,2.967,false,,true
33020,"Mexico, MO",-91.82661399999999,39.203899,24962,692.25,4.573,false,190,true
17860,"Columbia, MO",-92.37662486843524,38.96177849660919,210864,1714.105,17.587,true,190,true
38740,"Poplar Bluff, MO",-90.41797199999999,36.756985,42130,694.755,4.322,false,,true
27620,"Jefferson City, MO",-92.16548756495835,38.62383688765143,150309,2247.725,30.880000000000003,true,190,true
44180,"Springfield, MO",-93.26555960661283,37.21071893970116,475432,3006.959,13.711,true,,true
28380,"Kennett, MO",-90.05811900000002,36.324914,28283,541.909,5.293,false,,true
48460,"West Plains, MO",-91.873718,36.792561,39750,927.177,1.127,false,,true
47660,"Warrensburg, MO",-93.770288,38.758577,54013,829.261,3.931,false,312,true
30060,"Lebanon, MO",-92.653795,37.669688,36039,764.63,3.364,false,,true
25300,"Hannibal, MO",-91.46053551344313,39.69839250360082,38880,906.7090000000001,21.427,false,448,true
43460,"Sikeston, MO",-89.52552575551384,36.97569206353187,50636,831.601,23.046,false,164,true
32340,"Maryville, MO",-94.868321,40.352259,21241,876.964,0.912,false,,true
42740,"Sedalia, MO",-93.24749599999998,38.701441,42980,682.229,4.05,false,,true
40620,"Rolla, MO",-91.74702200000002,37.943357,44638,671.787,2.536,false,,true
22780,"Fort Leonard Wood, MO",-92.17573199999998,37.822042,53955,547.112,4.368,false,,true
33620,"Moberly, MO",-92.45180100000002,39.413737,24716,482.712,5.117,false,190,true
22100,"Farmington, MO",-90.48805399999999,37.834497,66922,451.886,2.787,false,476,true
32180,"Marshall, MO",-93.202654,39.111399,23333,755.51,11.406,false,,true
14700,"Branson, MO",-93.195143,36.657085,56066,632.332,19.287,false,,true
25740,"Helena, MT",-111.98703178516486,46.5682189815322,89832,6307.736999999999,87.352,true,,true
13740,"Billings, MT",-108.61069565536278,45.75485418593451,184167,6477.995,38.182,true,,true
24500,"Great Falls, MT",-111.30658600000001,47.491558,84414,2698.207,13.247,true,,true
28060,"Kalispell, MT",-114.28093000000001,48.24738,104357,5087.222,168.789,false,,true
14580,"Bozeman, MT",-111.128767,45.682956,118960,2605.352,28.423,true,,true
33540,"Missoula, MT",-114.05365693216649,46.88692288502903,122457,3812.6279999999997,28.758000000000003,true,,true
15580,"Butte-Silver Bow, MT",-112.52551700000001,45.98746,35133,717.983,0.586,false,,true
25580,"Hastings, NE",-98.36308925079679,40.547317056087856,40704,1710.476,2.336,false,,true
42420,"Scottsbluff, NE",-103.68115293022889,41.85947818902008,36758,1485.647,6.098,false,,true
28260,"Kearney, NE",-99.0632983365219,40.71060157965194,56772,1484.4630000000002,7.285,false,,true
18100,"Columbus, NE",-97.31266888731687,41.4784352874014,44878,1085.697,15.408999999999999,false,,true
30420,"Lexington, NE",-99.8544971349194,40.81039516808953,26004,1471.214,10.942,false,,true
23340,"Fremont, NE",-96.528637,41.471288,37167,529.067,13.935,false,420,true
13100,"Beatrice, NE",-96.71355599999998,40.280866,21704,851.461,8.499,false,339,true
24260,"Grand Island, NE",-98.35335072568624,40.960616151743295,77038,1602.987,21.529,true,,true
30700,"Lincoln, NE",-96.69380779053765,40.80319319885544,340217,1408.991,13.277999999999999,true,339,true
35820,"North Platte, NE",-100.78385519564738,41.12697922581374,35392,3134.8379999999997,11.443999999999999,false,,true
35740,"Norfolk, NE",-97.45615583050133,42.04181549185541,48744,1573.479,7.567,false,,true
21980,"Fallon, NV",-118.796052,39.474469,25516,4950.157,73.646,false,456,true
29820,"Las Vegas-Henderson-North Las Vegas, NV",-115.152976,36.141141,2265461,7891.651,169.271,true,332,true
21220,"Elko, NV",-115.55710189683585,40.825941928487865,55557,21349.134,33.144,false,,true
49080,"Winnemucca, NV",-117.744296,41.017558,17285,9640.792,17.064,false,,true
39900,"Reno, NV",-119.74188922672622,39.51415288855667,549831,8582.73,248.691,true,456,true
37220,"Pahrump, NV",-116.125667,36.414296,51591,18181.914,16.683,false,332,true
16180,"Carson City, NV",-119.75408000000002,39.166096,58639,144.534,12.585,true,456,true
29060,"Laconia, NH",-71.439516,43.518179,63705,401.847,68.163,false,148,true
28300,"Keene, NH",-72.260597,42.897949,76458,706.709,22.235,false,313,true
30150,"Lebanon-Claremont, NH-VT",-72.21270776332223,43.691741910601195,221211,3903.4500000000003,67.482,false,,true
31700,"Manchester-Nashua, NH",-71.531546,42.879411999999995,422937,876.526,15.954,true,148,true
18180,"Concord, NH",-71.586768,43.244048,153808,932.899,22.077,false,148,true
12100,"Atlantic City-Hammonton, NJ",-74.64217252085564,39.34281683738645,369797,807.0360000000001,485.106,true,428,true
35620,"New York-Newark-Jersey City, NY-NJ",-73.9488663205967,40.72651629011586,20081935,6139.408000000001,2505.6490000000003,true,408,true
47220,"Vineland, NJ",-75.08959999999999,39.431713,154152,483.361,194.485,true,428,true
45940,"Trenton-Princeton, NJ",-74.69945,40.255387,387340,224.44,4.415,true,408,true
10900,"Allentown-Bethlehem-Easton, PA-NJ",-75.39311320688898,40.68025521388833,861889,1452.9850000000001,22.465,true,106,true
10740,"Albuquerque, NM",-106.62316333243025,35.11026360665359,916528,9283.396,12.282,true,105,true
40740,"Roswell, NM",-104.514733,33.365668,65157,6067.177,7.904,false,,true
17580,"Clovis, NM",-103.25142861265213,34.349413103932214,67621,3851.577,10.298,false,,true
29740,"Las Cruces, NM",-106.72883600000002,32.24837,219561,3808.189,6.793,true,238,true
16100,"Carlsbad-Artesia, NM",-104.28859499999999,32.538156,62314,4176.347,21.812,false,,true
43500,"Silver City, NM",-108.24321,32.781053,28185,3961.207,5.905,false,,true
26020,"Hobbs, NM",-103.190527,32.75172,74455,4391.552,3.146,false,,true
40760,"Ruidoso, NM",-105.63110799999997,33.419573,20269,4831.115,0.214,false,,true
31060,"Los Alamos, NM",-106.27231399999998,35.869176,19419,109.123,0.08,false,105,true
19700,"Deming, NM",-107.741875,32.223031,25427,2965.179,0.167,false,,true
23700,"Gallup, NM",-108.634281,35.513228,72902,5451.064,4.899,false,,true
29780,"Las Vegas, NM",-105.2984691891695,35.63343877553361,31390,6647.764,22.191000000000003,false,105,true
10460,"Alamogordo, NM",-106.000317,32.778517,67839,6612.562,14.264,false,,true
21580,"Española, NM",-106.20515500000002,36.203984,40363,5860.874,35.314,false,105,true
22140,"Farmington, NM",-108.220154,36.723982,121661,5517.231,21.195,true,,true
42140,"Santa Fe, NM",-106.004765,35.632632,154823,1910.38,1.02,true,105,true
45340,"Taos, NM",-105.60791,36.435099,34489,2202.373,1.306,false,,true
10580,"Albany-Schenectady-Troy, NY",-73.81642883158473,42.79110007718663,899262,2811.743,66.541,true,104,true
13780,"Binghamton, NY",-76.00736208980936,42.12088857898826,247138,1224.4050000000002,13.959,true,,true
36460,"Olean, NY",-78.608393,42.223696,77042,1308.163,14.202,false,160,true
12180,"Auburn, NY",-76.560652,42.938915,76248,691.583,172.089,false,532,true
27460,"Jamestown-Dunkirk, NY",-79.314802,42.245031,127657,1060.412,439.78,false,,true
21300,"Elmira, NY",-76.813813,42.120553,84148,407.333,3.427,true,236,true
38460,"Plattsburgh, NY",-73.54283700000002,44.72994,79843,1037.751,79.762,false,,true
26460,"Hudson, NY",-73.680411,42.274439,61570,634.663,13.541,false,104,true
18660,"Cortland, NY",-76.146202,42.595471,46809,498.774,2.745,false,296,true
28880,"Kiryas Joel-Poughkeepsie-Newburgh, NY",-74.07091636074603,41.52928040986718,697221,1607.967,55.963,true,408,true
15380,"Buffalo-Cheektowaga, NY",-78.80333805442045,42.935480558854124,1166902,1565.0839999999998,801.441,true,160,true
24100,"Gloversville, NY",-74.329857,43.058597000000006,53324,495.46,37.42,false,104,true
12860,"Batavia, NY",-78.17104099999999,42.998899,58388,492.939,2.37,false,464,true
46540,"Utica-Rome, NY",-75.28158264064554,43.130848818828184,292264,2623.871,91.782,true,,true
48060,"Watertown-Fort Drum, NY",-75.89503999999998,44.019862,116721,1268.704,588.653,true,,true
40380,"Rochester, NY",-77.57110761224203,43.11260281856479,1065361,2927.873,1942.1169999999997,true,464,true
45060,"Syracuse, NY",-76.1468333917342,43.117201824679746,662057,2384.889,394.087,true,532,true
11220,"Amsterdam, NY",-74.344144,42.93270999999999,49532,403.111,7.187,false,104,true
36580,"Oneonta, NY",-75.060236,42.564145,58524,1001.737,14.021,false,,true
32390,"Massena-Ogdensburg, NY",-75.147873,44.65282700000001,108505,2679.516,141.8,false,,true
42900,"Seneca Falls, NY",-76.827711,42.82851,33814,323.698,66.726,false,464,true
18500,"Corning, NY",-77.31968,42.264824,93584,1390.508,13.529,false,236,true
33910,"Monticello, NY",-74.698587,41.698542,78624,968.145,28.47,false,408,true
27060,"Ithaca, NY",-76.478989,42.459082,105740,474.642,16.906,true,296,true
28740,"Kingston, NY",-74.09836199999998,41.841749,181851,1124.236,36.524,true,408,true
24020,"Glens Falls, NY",-73.59026184941234,43.34280608506049,127039,1698.384,79.105,true,104,true
15500,"Burlington, NC",-79.413154,36.071544,171415,423.452,10.788,true,268,true
25860,"Hickory-Lenoir-Morganton, NC",-81.3918278077149,35.762594986815444,365276,1639.484,29.020000000000003,true,172,true
16740,"Charlotte-Concord-Gastonia, NC-SC",-80.83323402052656,35.240516227400825,2660329,5597.413,116.539,true,172,true
47820,"Washington, NC",-76.961773,35.521622,44652,832.736,130.112,false,274,true
48900,"Wilmington, NC",-77.97779900925802,34.19042576352467,422598,1913.634,398.934,true,,true
11700,"Asheville, NC",-82.53322507201769,35.52889166805513,406926,1479.061,7.458,true,120,true
47260,"Virginia Beach-Chesapeake-Norfolk, VA-NC",-76.32663695091037,36.91398429720588,1780059,3201.871,1351.5910000000001,true,545,true
33980,"Morehead City, NC",-76.818665,34.744126,67686,507.604,822.807,false,404,true
20500,"Durham-Chapel Hill, NC",-78.99169776639503,35.98043404302518,588911,1758.1029999999998,54.038,true,450,true
43140,"Shelby-Kings Mountain, NC",-81.51578599999999,35.291366,99519,464.249,3.93,false,172,true
35100,"New Bern, NC",-77.03886237313874,35.06958341110602,122168,1514.4560000000001,294.15099999999995,false,404,true
22180,"Fayetteville, NC",-78.96865214255271,35.046224496295345,386810,1042.709,7.446999999999999,true,246,true
28620,"Kill Devil Hills, NC",-75.676005,35.920369,36915,383.229,1158.505,false,545,true
49180,"Winston-Salem, NC",-80.28449655873084,36.051413585630044,675966,2009.015,31.48,true,268,true
40580,"Rocky Mount, NC",-77.83414774363641,35.93114736963926,143870,1045.8799999999999,3.815,true,468,true
39580,"Raleigh-Cary, NC",-78.62425861876324,35.77307891180369,1413982,2118.406,28.823,true,450,true
24660,"Greensboro-High Point, NC",-79.83532779595683,36.05006225143645,776566,1993.901,26.459000000000003,true,268,true
40260,"Roanoke Rapids, NC",-77.61490285655228,36.38239477705657,66093,1260.433,20.391000000000002,false,468,true
11360,"Anderson Creek, NC",-78.86741900000001,35.354081,133568,594.933,6.291,false,450,true
48200,"Waynesville, NC",-82.94312199999999,35.518934,62089,553.56,0.942,false,120,true
41820,"Sanford, NC",-79.173582,35.453843,63285,255.062,4.141,false,450,true
28820,"Kinston, NC",-77.633969,35.260621,55122,399.087,2.278,false,,true
32000,"Marion, NC",-82.019915,35.667381,44578,439.954,5.397,false,172,true
38240,"Pinehurst-Southern Pines, NC",-79.439212,35.23777,99727,697.68,7.997,true,246,true
27340,"Jacksonville, NC",-77.405266,34.734255,204576,762.075,143.119,true,,true
